epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,train/classify_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),top1_acc,top5_acc,f1_score,val/box_loss,val/cls_loss,val/dfl_loss,val/classify_loss,lr/pg0,lr/pg1,lr/pg2
96,60266.8,1.45621,1.45898,1.17345,1.81818,0.4158,0.37362,0.342,0.19013,0.19449,0.87975,0.16547,1.42802,1.45917,1.20577,2.06361,0.006865,0.006865,0.006865
97,60895,1.45718,1.4533,1.17157,1.80637,0.41769,0.37522,0.34236,0.19009,0.19631,0.8805,0.16742,1.42751,1.45832,1.20464,2.0642,0.006832,0.006832,0.006832
98,61516.3,1.46135,1.45388,1.17505,1.77799,0.41821,0.37485,0.343,0.19046,0.19685,0.88136,0.16673,1.42717,1.45755,1.20373,2.06342,0.006799,0.006799,0.006799
99,62140.6,1.45334,1.44929,1.16966,1.7985,0.41922,0.37523,0.3433,0.19087,0.19813,0.88254,0.16781,1.42648,1.45682,1.20257,2.06283,0.006766,0.006766,0.006766
100,62764.6,1.45491,1.45072,1.1709,1.77853,0.42072,0.37602,0.34387,0.19088,0.20071,0.88307,0.16887,1.42603,1.45552,1.20141,2.06265,0.006733,0.006733,0.006733
101,63388.2,1.45219,1.44542,1.17182,1.80002,0.41935,0.37761,0.34442,0.19137,0.20242,0.88393,0.16993,1.42573,1.45437,1.20032,2.06064,0.0067,0.0067,0.0067
102,64014.2,1.45341,1.44714,1.1704,1.77588,0.42139,0.37781,0.34474,0.19152,0.20307,0.88297,0.16937,1.42529,1.45338,1.1994,2.06084,0.006667,0.006667,0.006667
103,64641.3,1.45598,1.45079,1.1699,1.78932,0.4234,0.37578,0.34513,0.192,0.20232,0.88339,0.16907,1.42524,1.45268,1.19872,2.06065,0.006634,0.006634,0.006634
104,65270,1.45231,1.44178,1.16979,1.79141,0.41825,0.38,0.34565,0.19238,0.20371,0.88372,0.1704,1.42479,1.45179,1.19764,2.06158,0.006601,0.006601,0.006601
105,65894.9,1.45056,1.43709,1.16426,1.78345,0.41917,0.38016,0.34588,0.19225,0.20607,0.88479,0.17185,1.42425,1.45117,1.19659,2.06479,0.006568,0.006568,0.006568
106,66517.1,1.44981,1.43798,1.16477,1.77349,0.42191,0.38042,0.34674,0.19272,0.21026,0.885,0.17397,1.4239,1.45032,1.19567,2.06748,0.006535,0.006535,0.006535
107,67144.6,1.44732,1.437,1.16609,1.76204,0.42126,0.38077,0.34684,0.19298,0.21283,0.8864,0.17551,1.42365,1.44947,1.19481,2.06635,0.006502,0.006502,0.006502
108,67772.7,1.44863,1.43587,1.16635,1.73727,0.42496,0.37955,0.34783,0.19336,0.21412,0.88854,0.17622,1.42355,1.44853,1.19429,2.0661,0.006469,0.006469,0.006469
109,68401.3,1.44756,1.43126,1.16558,1.7646,0.42295,0.37937,0.34854,0.19376,0.21605,0.89047,0.1781,1.42351,1.44782,1.19368,2.0657,0.006436,0.006436,0.006436
110,69029.7,1.44435,1.42954,1.16563,1.77449,0.42026,0.38201,0.34881,0.19395,0.21712,0.89198,0.17893,1.42317,1.44644,1.19306,2.06515,0.006403,0.006403,0.006403
111,69657.4,1.44356,1.4262,1.16343,1.76915,0.42145,0.38034,0.34857,0.19411,0.21959,0.89101,0.18097,1.42319,1.44527,1.19255,2.06408,0.00637,0.00637,0.00637
112,70291,1.44225,1.42052,1.16236,1.76004,0.42428,0.37867,0.34938,0.19405,0.2198,0.8938,0.18059,1.42311,1.44503,1.19193,2.06266,0.006337,0.006337,0.006337
113,70917.4,1.44681,1.42794,1.16261,1.7341,0.42506,0.37767,0.34979,0.19452,0.2227,0.89466,0.18247,1.42331,1.4444,1.19142,2.0617,0.006304,0.006304,0.006304
114,71542.9,1.44958,1.42612,1.16383,1.74917,0.427,0.37601,0.3505,0.19477,0.22324,0.89423,0.18178,1.4233,1.44346,1.19095,2.06174,0.006271,0.006271,0.006271
115,72165,1.44438,1.42629,1.16224,1.73854,0.4271,0.37939,0.35089,0.19498,0.22442,0.89423,0.1836,1.42301,1.44217,1.19025,2.06016,0.006238,0.006238,0.006238
116,72792.1,1.44329,1.42017,1.16279,1.71098,0.42722,0.38211,0.35153,0.19514,0.22581,0.8938,0.18431,1.42246,1.44132,1.18941,2.0587,0.006205,0.006205,0.006205
117,73415.7,1.43865,1.41325,1.16,1.74284,0.4286,0.38066,0.35209,0.19542,0.22688,0.89326,0.18504,1.42237,1.44074,1.18897,2.05863,0.006172,0.006172,0.006172
118,74043.9,1.43825,1.41733,1.15973,1.7387,0.4314,0.37952,0.35208,0.19574,0.2286,0.89337,0.18611,1.42236,1.43983,1.18832,2.05743,0.006139,0.006139,0.006139
119,74666.8,1.44009,1.40782,1.15947,1.73505,0.43349,0.37971,0.35263,0.19602,0.22688,0.89101,0.18486,1.42219,1.43913,1.18776,2.05819,0.006106,0.006106,0.006106
120,75293.5,1.43527,1.40632,1.15779,1.72097,0.43196,0.38155,0.35295,0.19654,0.2256,0.89144,0.18377,1.42207,1.43829,1.18739,2.05898,0.006073,0.006073,0.006073
121,75916.7,1.4367,1.40273,1.15797,1.71318,0.43107,0.38297,0.35302,0.19675,0.22763,0.89241,0.18617,1.42174,1.4375,1.18678,2.05776,0.00604,0.00604,0.00604
122,76548.3,1.43448,1.39952,1.15628,1.71845,0.43365,0.38108,0.3534,0.19669,0.2315,0.89423,0.18776,1.42179,1.43695,1.18648,2.05853,0.006007,0.006007,0.006007
123,77168.3,1.43753,1.40436,1.15802,1.72014,0.43436,0.37953,0.35349,0.19704,0.23364,0.89455,0.1876,1.4217,1.43629,1.18607,2.05853,0.005974,0.005974,0.005974
124,77796.1,1.43509,1.39631,1.15589,1.72529,0.43479,0.37826,0.35362,0.1972,0.23579,0.89509,0.18987,1.42179,1.43614,1.18566,2.05958,0.005941,0.005941,0.005941
125,78418.5,1.43672,1.39973,1.15626,1.72088,0.43457,0.37703,0.35333,0.19738,0.23675,0.89369,0.19003,1.42183,1.43559,1.18527,2.06035,0.005908,0.005908,0.005908
126,79044.5,1.43292,1.39527,1.15482,1.68795,0.43157,0.37968,0.35382,0.19729,0.23718,0.89391,0.19032,1.42191,1.43524,1.18484,2.06055,0.005875,0.005875,0.005875
127,79663.5,1.42961,1.39594,1.15378,1.70056,0.43201,0.38072,0.35366,0.19733,0.23858,0.89391,0.19141,1.42192,1.43476,1.18445,2.061,0.005842,0.005842,0.005842
128,80293.3,1.4329,1.39542,1.15502,1.70299,0.43305,0.381,0.35421,0.19737,0.23804,0.89316,0.19087,1.42216,1.43429,1.18438,2.06055,0.005809,0.005809,0.005809
129,80913.6,1.43066,1.39628,1.15361,1.69677,0.4344,0.38095,0.3544,0.19732,0.2389,0.89326,0.19134,1.42225,1.43372,1.18415,2.05865,0.005776,0.005776,0.005776
130,81538.1,1.42797,1.38893,1.15254,1.69793,0.4346,0.37819,0.35429,0.19733,0.24169,0.89391,0.19297,1.42226,1.43347,1.18383,2.05821,0.005743,0.005743,0.005743
131,82162.1,1.42825,1.38765,1.15046,1.70134,0.43542,0.37769,0.3543,0.19724,0.24158,0.89262,0.19281,1.42263,1.4328,1.18383,2.05621,0.00571,0.00571,0.00571
132,82793.2,1.43272,1.39045,1.15337,1.68402,0.43806,0.37722,0.35485,0.19751,0.24383,0.89144,0.19393,1.42268,1.43289,1.18387,2.05398,0.005677,0.005677,0.005677
133,83417.8,1.42646,1.38074,1.15172,1.69443,0.43799,0.37964,0.35492,0.19782,0.24662,0.89133,0.19596,1.42287,1.43252,1.18371,2.05425,0.005644,0.005644,0.005644
